67,-23,1030
52,-23,1030
52,-23,1030
67,-23,1015
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
52,-23,1030
67,-23,1030
67,-23,1015
52,-23,1030
67,-23,1030
52,-23,1030
67,-23,1030
52,-8,1030
67,-23,1030
67,-23,1030
52,-23,1030
52,-23,1030
52,-23,1030
67,-23,1030
52,-23,1030
67,-23,1030
52,-23,1015
67,-23,1030
52,-23,1030
67,-23,1030
67,-23,1030
52,-23,1030
67,-23,1030
67,-23,1030
52,-23,1030
52,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
52,-23,1030
52,-23,1030
67,-23,1030
52,-23,1030
52,-23,1015
52,-23,1030
67,-23,1030
52,-8,1030
37,67,1030
97,-38,1000
52,-68,1030
37,-8,1030
112,-68,1045
67,-23,1030
82,-23,1030
67,-23,1030
67,7,1045
67,67,1135
52,112,1105
112,-23,1135
157,22,1150
112,7,1180
142,-53,1255
172,-68,1225
112,-128,1225
97,-128,1240
97,-158,1210
127,-113,1165
157,-83,1045
127,-128,1030
97,-204,1075
112,-279,1015
67,-339,909
22,-399,864
37,-414,864
67,-369,849
67,-399,819
37,-489,819
22,-504,864
22,-459,909
37,-384,894
37,-339,864
67,-324,834
37,-324,849
37,-279,834
67,-173,804
97,-68,879
112,-23,1015
142,52,1090
142,82,1045
142,67,969
127,52,939
112,52,924
127,67,1000
127,112,1045
142,142,1090
127,187,1150
142,187,1255
157,218,1255
172,293,1240
187,308,1180
187,293,1045
187,308,1000
203,368,1105
233,458,1225
263,533,1210
278,578,1180
293,624,1165
308,654,1120
323,714,1075
353,729,1030
338,774,1000
353,729,1000
308,669,1045
278,593,1075
308,639,1060
308,684,1015
323,669,1045
293,563,1030
263,473,1030
218,383,1135
233,263,1330
248,142,1330
338,7,1240
383,-279,1105
248,-655,1015
127,-640,1090
97,-625,1255
82,-640,1345
52,-880,1360
-8,-1045,1240
-143,-985,984
-143,-730,939
-98,-564,864
7,-474,669
82,-489,518
67,-489,503
97,-339,654
172,-143,834
187,-143,969
142,-204,1075
67,-204,1150
52,-188,1090
52,-219,1045
22,-354,1030
-8,-489,939
-23,-534,834
-23,-594,789
7,-670,804
67,-745,804
67,-760,864
97,-700,1030
157,-700,1165
218,-685,1120
293,-655,1000
323,-610,1045
278,-564,1240
233,-625,1406
233,-715,1225
157,-775,894
187,-700,714
82,-715,774
37,-594,894
112,-324,969
112,-143,1165
52,-68,1270
37,22,1180
67,-8,1000
97,157,909
233,473,984
323,774,1240
383,789,1556
458,909,1466
428,909,1406
383,954,1421
503,984,1451
82,789,1255
248,714,1255
398,353,1240
233,248,1075
203,172,969
187,278,954
82,203,939
37,172,924
52,142,879
127,157,909
112,142,969
112,82,1030
112,82,1060
97,97,1060
67,82,1090
82,112,1165
187,278,1105
308,488,1000
353,624,1015
413,669,1045
398,593,1060
338,593,1105
293,533,1195
233,383,1180
67,263,1180
-38,263,1165
-8,338,1210
7,428,1195
97,669,1090
233,894,1120
368,864,1270
428,353,1736
368,-234,1932
353,-594,1631
338,-865,1165
533,-1285,804
609,-1541,744
684,-1586,879
563,-1736,969
82,-1992,1270
-564,-1917,1330
-760,-1601,849
-519,-1375,368
-204,-910,-38
-53,-835,-98
127,-685,323
278,-279,774
353,-83,1075
398,7,1270
428,-23,1360
518,248,1390
503,308,1300
368,248,1105
293,-23,954
157,-219,879
142,-264,849
97,-249,879
67,-264,924
7,-339,984
-53,-444,1000
-68,-564,1045
-53,-579,1075
37,-534,1075
97,-549,1060
127,-685,1000
67,-805,789
127,-1015,714
187,-1165,699
67,-1150,954
82,-1090,1045
218,-1150,939
172,-1300,699
187,-1150,518
112,-1120,669
-23,-1135,834
-53,-1075,804
-23,-1075,819
37,-1015,1045
353,-489,1180
609,112,1390
714,533,1751
804,819,2082
864,1060,2413
969,1526,2443
1330,1842,2127
443,1872,1526
1030,1511,1661
969,939,1390
639,639,939
413,443,654
172,22,639
82,-309,699
-98,-444,684
-219,-534,864
-279,-519,1075
-354,-444,1270
-249,-339,1360
-128,-234,1255
-53,-113,1075
7,-83,1030
67,-68,1045
82,-68,1075
82,-128,1060
67,-204,1000
7,-339,969
7,-339,894
22,-309,819
-8,-309,774
7,-204,789
37,-219,819
22,-234,879
7,-249,894
7,-264,939
-8,-249,984
-23,-294,984
-38,-354,1000
-53,-339,1030
-83,-294,1090
-53,-279,1105
-38,-249,1075
-8,-219,1015
22,-158,984
37,-128,969
67,-53,969
112,-38,939
127,-23,894
127,-23,894
127,-53,939
97,-53,984
97,-113,1000
82,-173,954
82,-158,909
82,-158,924
82,-204,969
97,-204,1015
97,-249,1150
157,-324,1270
-158,-414,1541
-83,-369,1511
-8,-369,1481
-8,-339,1511
-23,-309,1466
7,-234,1466
22,-249,1586
-98,-354,1706
-8,-173,1736
-23,-309,1661
-38,-309,1601
-53,-264,1496
-53,-234,1481
-173,-309,1556
-204,-294,1526
-204,-339,1406
-279,-384,1375
-234,-384,1195
-219,-249,1195
-188,-339,1270
-188,-339,1225
-128,-504,1060
-279,-594,1270
-324,-534,1270
-354,-309,1406
-279,-158,1270
-249,-113,864
-53,-128,338
-8,-83,-113
22,-38,-249
37,82,-279
37,172,-234
-38,112,-173
-98,67,-98
-188,97,82
-204,82,233
-173,82,263
-143,67,233
-98,7,203
-68,37,203
-53,67,263
-53,82,398
-53,112,548
-8,157,654
22,203,669
52,187,639
67,203,578
82,263,548
97,293,533
67,278,488
52,203,458
7,157,458
-53,112,488
-98,82,473
-98,67,353
-98,82,248
-68,157,203
-53,203,127
-68,218,52
-83,233,7
-68,127,-83
-98,-68,-113
-113,-188,-98
-98,-188,37
-158,-113,218
-143,-128,338
52,-68,353
233,-38,308
473,-113,338
443,-384,729
413,-519,1345
383,-594,1962
518,-444,2248
759,-369,2233
548,-339,2172
609,-610,2398
368,-745,2684
157,-895,2714
248,-730,2578
-143,-594,2037
684,-519,2067
503,-534,1721
503,-534,1421
413,-534,1150
473,-534,1240
413,-444,1270
368,-309,1225
383,-279,1060
413,-324,939
383,-309,834
323,-324,864
293,-339,939
308,-309,924
308,-294,1000
293,-279,1045
308,-279,1075
293,-294,1135
293,-309,1180
308,-339,1210
323,-369,1240
323,-429,1330
353,-459,1451
368,-489,1511
368,-429,1601
428,-384,1676
413,-399,1827
338,-489,1902
278,-474,1902
263,-489,1842
278,-474,1751
263,-549,1827
218,-625,1917
218,-564,1887
172,-534,1812
127,-640,1766
52,-610,1691
-83,-594,1721
-309,-519,1766
-504,-519,1646
-204,-444,1270
142,-354,729
278,-324,157
353,-324,-294
443,-128,-489
323,-38,-384
82,-68,-143
82,-128,37
-158,-143,127
-369,-53,233
-369,-188,172
-279,-324,-98
-249,-354,-354
-234,-249,-369
-264,-53,-83
-249,142,218
-128,293,323
-68,368,293
-38,428,278
-23,413,338
22,383,443
52,368,563
7,353,699
-23,323,819
-38,293,879
-53,308,909
-38,248,804
-68,157,714
-98,127,593
-128,22,458
-173,-83,323
-219,-128,203
-188,-53,82
-158,67,-23
-128,157,-113
-83,142,-188
-68,-98,-204
-128,-354,-113
-234,-369,-8
-173,-234,-68
-53,-219,-264
22,-188,-324
112,-23,-294
187,22,-264
488,-158,-219
729,-369,248
909,-384,1045
1135,-339,2142
1150,-98,2954
1015,-143,3300
1150,-249,3105
1180,-504,2744
293,-579,2443
97,-715,2669
248,-549,2714
218,-504,2308
609,-474,1887
563,-369,1466
473,-369,1255
368,-369,1255
353,-324,1330
383,-249,1390
353,-204,1345
398,-128,1195
383,-143,1060
353,-143,1015
293,-113,1045
278,-128,1045
293,-128,1045
293,-83,1045
308,-23,984
293,-53,909
263,-98,849
233,-113,849
172,-173,849
172,-158,864
172,-158,879
172,-173,879
187,-173,879
172,-173,909
203,-158,969
218,-143,1000
218,-143,1015
233,-128,1030
233,-128,1060
218,-98,1105
248,-98,1105
233,-113,1060
218,-158,1060
187,-143,1075
187,-173,1090
172,-173,1075
172,-173,1060
157,-158,1045
157,-158,1015
157,-158,1000
142,-143,984
127,-143,1015
127,-113,1030
127,-98,1060
127,-113,1060
127,-113,1030
82,-143,1015
37,-143,1045
-23,-113,1090
-98,-128,1090
-173,-158,1075
-264,-113,1060
-384,-38,1030
-489,7,1030
-549,22,1030
-640,7,1090
-700,-38,1165
-715,-53,1210
-685,-38,1195
-670,-23,1195
-564,7,1105
-549,-23,1030
-610,-143,1030
-625,-279,1015
-549,-279,894
-294,-143,759
82,-8,578
398,-68,383
563,-188,338
729,-249,518
834,-113,774
849,-8,969
879,-68,1045
1030,-279,1015
1105,-444,909
1060,-564,954
1105,-489,1135
984,-324,1240
669,-264,1195
593,-113,1075
593,-53,984
593,-38,954
578,-38,939
548,37,894
533,82,849
503,7,864
488,-23,879
473,-68,939
473,-68,1000
443,-68,1045
458,-98,1075
548,-128,1090
593,-204,1060
593,-234,1030
669,-294,1030
684,-339,1000
834,-339,1030
759,-294,1045
894,-339,1030
939,-339,954
984,-309,864
984,-279,849
969,-173,849
1000,-219,819
1000,-128,789
1000,-158,804
939,-204,879
939,-264,954
909,-339,1045
774,-294,1045
714,-113,1045
819,-23,1105
669,-38,1180
368,-188,1330
22,-8,1270
203,1120,909
669,849,578
-23,-985,774
-1436,-1676,1045
-2278,-1150,879
-2037,-805,729
-1887,-519,443
-1706,-68,338
-1466,97,593
-1225,67,684
-1090,-128,609
-865,-369,669
-700,-309,699
-399,-53,759
-219,-53,834
-98,-53,954
-98,22,1060
-128,37,1150
-219,-23,1210
-309,-8,1150
-219,52,1180
-113,52,1135
-158,-23,1150
-188,-68,1135
-384,-128,1015
-309,-113,1030
-444,-143,1015
-564,-234,1030
-625,-188,1045
-715,-279,1045
-655,-188,1045
-519,-53,1015
-549,-53,984
-564,-38,954
-715,-188,969
-790,-173,969
-700,-83,1000
-730,-38,984
-655,-53,879
-625,-53,879
-745,-249,879
-775,-204,1045
-670,-219,1090
-534,-8,1075
-459,52,1120
-459,-324,939
-459,-264,909
-369,-204,1000
-384,-249,909
-204,-294,894
-113,-188,1000
127,-204,1060
518,-128,1120
849,-8,984
1045,52,834
1090,7,774
1496,-158,984
548,-204,714
954,-384,1075
909,-429,804
1060,-564,954
789,-640,1105
548,-399,1240
488,-53,1255
684,-8,1225
804,157,1105
789,308,984
729,233,939
533,82,924
368,-143,924
263,-219,954
233,-173,984
248,-113,984
353,-128,1030
263,-143,1030
67,-158,969
97,-158,939
172,-188,984
142,-128,1000
82,-113,1000
127,-113,1030
218,-113,1075
248,-98,1045
293,-158,1090
338,-234,1105
428,-339,1120
503,-414,1090
624,-459,1015
729,-444,954
849,-339,954
939,-219,969
1090,-158,984
1225,-83,969
1375,-83,939
1496,-23,909
1556,97,924
1571,97,939
1481,22,954
1406,112,984
1360,157,1030
1300,112,1045
939,-173,1030
518,-429,1315
172,-204,1406
127,-204,1496
-219,-670,1165
263,-610,864
-399,-459,879
-1526,-850,1285
-2293,-1541,1300
-2187,-1481,864
-2488,-1285,157
-1947,-820,7
-1451,-895,278
-1330,-820,368
-910,-324,639
-625,-128,819
-534,52,894
-219,142,1060
-83,218,1120
-173,203,1135
52,157,1330
-173,203,1120
-98,142,1060
-38,22,1015
-8,-8,969
-8,-23,939
7,-83,954
-8,-23,984
52,22,1000
67,67,1030
112,-23,1030
52,37,1045
37,22,1090
-23,22,1075
-53,22,1120
-83,37,1120
-143,-8,1075
-234,22,1015
-309,7,954
-279,37,939
-204,52,954
-158,7,984
-98,37,969
-23,22,984
-8,22,984
-38,7,1000
-38,-8,1045
-23,67,1075
7,142,1090
52,142,1090
7,67,1075
-38,37,1060
-68,82,1090
-128,82,1105
-128,67,1090
-158,7,1030
-173,7,984
-173,-8,984
-173,-23,954
-188,-23,939
-188,-23,954
-188,-23,954
-204,7,984
-204,52,984
-128,52,1060
-173,52,1060
-204,37,1060
-219,22,1045
-173,22,1060
-188,67,1060
-188,37,1060
-188,22,1045
-173,37,1030
-173,22,1015
-188,37,1000
-188,37,984
-173,22,954
-188,22,954
-204,37,954
-264,37,984
-264,22,984
-279,22,969
-264,37,969
-249,52,969
-264,37,954
-279,7,924
-264,22,939
-279,-8,954
-294,-8,969
-264,7,984
-249,22,954
-219,-38,939
-204,-38,924
-188,-23,924
-143,7,954
-158,22,954
-143,7,969
-143,7,984
-173,-23,969
-173,-23,969
-173,-23,969
-113,-23,984
-98,-23,969
-83,-83,954
-98,-83,939
-83,-98,939
-83,-128,969
-98,-128,969
-68,-98,1015
-23,-83,1015
22,-53,1000
22,-83,1000
-23,-113,1015
-38,-68,1015
52,-83,1060
52,-68,1075
7,-83,1075
-8,-98,1075
7,-68,1075
7,-53,1090
-38,-53,1120
-53,-83,1120
7,-68,1075
52,-38,1030
67,-53,1000
52,-98,969
67,-128,969
37,-128,969
22,-98,984
-8,-128,1000
7,-113,1045
22,-98,1075
7,-83,1105
7,-98,1105
22,-53,1105
52,-68,1090
82,-83,1090
37,-113,1090
52,-68,1105
97,-38,1090
127,-8,1060
142,-8,1030
142,-38,1030
157,-53,1015
112,-98,1030
52,-98,1045
37,-98,1060
67,-83,1060
82,-83,1060
82,-83,1045
82,-68,1030
82,-68,1030
82,-68,1030
82,-68,1030
82,-83,1045
82,-83,1045
67,-98,1030
-459,-279,1090
37,-23,1045
37,443,1631
22,37,1060
82,-23,1090
127,-83,1015
218,52,1075
112,-38,1045
82,-8,1045
187,-68,1030
52,-23,1030
82,-23,1030
52,-23,1030
112,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
82,-53,1030
67,-23,1030
82,-38,1030
37,37,1030
82,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1045
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1045
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
52,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1045
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1045
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1045
67,7,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1045
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1015
37,-38,1030
67,-8,1030
82,-8,1030
52,-23,1030
52,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
52,-8,1030
52,-23,1030
67,-8,1030
67,-8,1030
52,-23,1030
52,-8,1045
67,-8,1030
67,-23,1030
67,-23,1030
82,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1045
67,-23,1030
67,-23,1030
67,-8,1045
67,-8,1030
52,-23,1030
67,-8,1030
52,-8,1045
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1030
82,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1045
67,-8,1045
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1045
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-8,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-23,1030
67,-8,1030
67,-23,1030
67,-8,1030
